check,source,file,object_id,metric,value
collinear_face,Source A,TheHague3D_batch_01a_Landmark_Attributed_2021-06-29.json,TheHague3D_batch_01a_Landmark_Attributed_2021-06-29.json:bag_0518100000225802,n_vertices,1269
collinear_face,Source A,TheHague3D_batch_01a_part01_attributed_2021-06-29.json,TheHague3D_batch_01a_part01_attributed_2021-06-29.json:bag_0518100000344028,n_vertices,246
collinear_face,Source A,TheHague3D_batch_01a_part01_attributed_2021-06-29.json,TheHague3D_batch_01a_part01_attributed_2021-06-29.json:bag_0518100000339442,n_vertices,205
collinear_face,Source A,TheHague3D_batch_01a_part01_attributed_2021-06-29.json,TheHague3D_batch_01a_part01_attributed_2021-06-29.json:bag_0518100000271256,n_vertices,49
collinear_face,Source A,TheHague3D_batch_01a_part02_attributed_2021-06-29.json,TheHague3D_batch_01a_part02_attributed_2021-06-29.json:bag_0518100000272165,n_vertices,171
collinear_face,Source A,TheHague3D_batch_01a_part02_attributed_2021-06-29.json,TheHague3D_batch_01a_part02_attributed_2021-06-29.json:bag_0518100000287656,n_vertices,68
collinear_face,Source A,TheHague3D_batch_01a_part03_attributed_2021-06-29.json,TheHague3D_batch_01a_part03_attributed_2021-06-29.json:bag_0518100000302884,n_vertices,62
collinear_face,Source A,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json:bag_0518100000203166,n_vertices,58
collinear_face,Source A,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json:bag_0518100000223016,n_vertices,104
collinear_face,Source A,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json:bag_0518100001640172,n_vertices,136
collinear_face,Source A,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json:bag_0518100001629625,n_vertices,98
collinear_face,Source A,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json:bag_0518100000279022,n_vertices,34
collinear_face,Source A,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json:bag_0518100000287734,n_vertices,63
collinear_face,Source A,TheHague3D_batch_05_Wijk 11 Duinoord_2022-06-21.json,TheHague3D_batch_05_Wijk 11 Duinoord_2022-06-21.json:bag_0518100000353889,n_vertices,79
collinear_face,Source A,TheHague3D_batch_05_Wijk 22 Zeeheldenkwartier_2022-06-22.json,TheHague3D_batch_05_Wijk 22 Zeeheldenkwartier_2022-06-22.json:bag_0518100000211455,n_vertices,100
collinear_face,Source A,TheHague3D_batch_06_Wijk 19 Vruchtenbuurt_2022-07-06.json,TheHague3D_batch_06_Wijk 19 Vruchtenbuurt_2022-07-06.json:bag_0518100000279316,n_vertices,74
collinear_face,Source A,TheHague3D_batch_06_Wijk 20 Valkenboskwartier_2022-06-21.json,TheHague3D_batch_06_Wijk 20 Valkenboskwartier_2022-06-21.json:bag_0518100000345063,n_vertices,72
collinear_face,Source A,TheHague3D_Batch_08_Forepark_2022-08-08.json,TheHague3D_Batch_08_Forepark_2022-08-08.json:bag_0518100000273015,n_vertices,1369
collinear_face,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000004137-0,n_vertices,75
collinear_face,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000004151-0,n_vertices,349
collinear_face,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000032041-0,n_vertices,52
collinear_face,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000032085-0,n_vertices,122
collinear_face,Source B,10-232-570.city.json,10-232-570.city.json:NL.IMBAG.Pand.1783100000034904-0,n_vertices,31
collinear_face,Source B,10-234-568.city.json,10-234-568.city.json:NL.IMBAG.Pand.1783100000706723-0,n_vertices,69
collinear_face,Source B,10-250-580.city.json,10-250-580.city.json:NL.IMBAG.Pand.0518100000246659-0,n_vertices,33
collinear_face,Source B,10-250-580.city.json,10-250-580.city.json:NL.IMBAG.Pand.0518100000340301-0,n_vertices,195
collinear_face,Source B,10-250-580.city.json,10-250-580.city.json:NL.IMBAG.Pand.0518100001759291-0,n_vertices,18
collinear_face,Source B,10-250-582.city.json,10-250-582.city.json:NL.IMBAG.Pand.0518100000205804-0,n_vertices,348
collinear_face,Source B,10-250-582.city.json,10-250-582.city.json:NL.IMBAG.Pand.0518100000210350-0,n_vertices,446
collinear_face,Source B,10-250-582.city.json,10-250-582.city.json:NL.IMBAG.Pand.0518100000241031-0,n_vertices,141
collinear_face,Source B,10-250-582.city.json,10-250-582.city.json:NL.IMBAG.Pand.0518100000318516-0,n_vertices,143
collinear_face,Source B,10-256-588.city.json,10-256-588.city.json:NL.IMBAG.Pand.0518100000297722-0,n_vertices,79
collinear_face,Source B,10-256-588.city.json,10-256-588.city.json:NL.IMBAG.Pand.0518100000325639-0,n_vertices,147
collinear_face,Source B,10-256-588.city.json,10-256-588.city.json:NL.IMBAG.Pand.0518100000346280-0,n_vertices,35
collinear_face,Source B,10-256-590.city.json,10-256-590.city.json:NL.IMBAG.Pand.0518100000206702-0,n_vertices,31
collinear_face,Source B,10-256-590.city.json,10-256-590.city.json:NL.IMBAG.Pand.0518100000212009-0,n_vertices,212
collinear_face,Source B,10-256-590.city.json,10-256-590.city.json:NL.IMBAG.Pand.0518100000245183-0,n_vertices,1756
collinear_face,Source B,10-256-590.city.json,10-256-590.city.json:NL.IMBAG.Pand.0518100000299417-0,n_vertices,104
collinear_face,Source B,10-256-590.city.json,10-256-590.city.json:NL.IMBAG.Pand.0518100000309418-0,n_vertices,76
collinear_face,Source B,10-256-598.city.json,10-256-598.city.json:NL.IMBAG.Pand.0518100000277090-0,n_vertices,30
collinear_face,Source B,10-258-588.city.json,10-258-588.city.json:NL.IMBAG.Pand.0518100000317595-0,n_vertices,23
collinear_face,Source B,10-258-590.city.json,10-258-590.city.json:NL.IMBAG.Pand.0518100000269511-0,n_vertices,85
collinear_face,Source B,10-258-590.city.json,10-258-590.city.json:NL.IMBAG.Pand.0518100000283788-0,n_vertices,102
collinear_face,Source B,10-258-590.city.json,10-258-590.city.json:NL.IMBAG.Pand.0518100000355080-0,n_vertices,190
collinear_face,Source B,10-258-590.city.json,10-258-590.city.json:NL.IMBAG.Pand.0518100001754930-0,n_vertices,75
collinear_face,Source B,10-258-596.city.json,10-258-596.city.json:NL.IMBAG.Pand.0518100000354140-0,n_vertices,63
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000205951-0,n_vertices,57
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000206013-0,n_vertices,90
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000207228-0,n_vertices,61
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000218422-0,n_vertices,59
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000221655-0,n_vertices,57
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000222719-0,n_vertices,45
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000224046-0,n_vertices,43
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000229682-0,n_vertices,44
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000236505-0,n_vertices,100
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000240527-0,n_vertices,60
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000242281-0,n_vertices,61
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000245437-0,n_vertices,87
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000275182-0,n_vertices,38
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000277694-0,n_vertices,76
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000278339-0,n_vertices,69
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000287132-0,n_vertices,50
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000288339-0,n_vertices,67
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000288837-0,n_vertices,84
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000297082-0,n_vertices,83
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000301257-0,n_vertices,74
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000305466-0,n_vertices,61
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000317180-0,n_vertices,48
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000333423-0,n_vertices,37
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000338054-0,n_vertices,59
collinear_face,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000340712-0,n_vertices,56
collinear_face,Source B,10-260-568.city.json,10-260-568.city.json:NL.IMBAG.Pand.1783100000000191-0,n_vertices,85
collinear_face,Source B,10-260-568.city.json,10-260-568.city.json:NL.IMBAG.Pand.1783100000014182-0,n_vertices,137
collinear_face,Source B,10-260-568.city.json,10-260-568.city.json:NL.IMBAG.Pand.1783100000607258-0,n_vertices,60
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000070043-0,n_vertices,245
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000605437-0,n_vertices,61
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000605617-0,n_vertices,41
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000606497-0,n_vertices,33
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000700638-0,n_vertices,58
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000705694-0,n_vertices,56
collinear_face,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.1783100000712694-0,n_vertices,48
collinear_face,Source B,10-260-584.city.json,10-260-584.city.json:NL.IMBAG.Pand.0518100000215224-0,n_vertices,51
collinear_face,Source B,10-260-584.city.json,10-260-584.city.json:NL.IMBAG.Pand.0518100000342306-0,n_vertices,71
collinear_face,Source B,10-260-586.city.json,10-260-586.city.json:NL.IMBAG.Pand.0518100000314905-0,n_vertices,295
collinear_face,Source B,10-260-588.city.json,10-260-588.city.json:NL.IMBAG.Pand.0518100000227671-0,n_vertices,32
collinear_face,Source B,10-260-588.city.json,10-260-588.city.json:NL.IMBAG.Pand.0518100000295431-0,n_vertices,89
collinear_face,Source B,10-260-588.city.json,10-260-588.city.json:NL.IMBAG.Pand.0518100000337980-0,n_vertices,49
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000206776-0,n_vertices,73
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000214674-0,n_vertices,102
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000236511-0,n_vertices,87
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000277936-0,n_vertices,134
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000285860-0,n_vertices,73
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000286348-0,n_vertices,54
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000286664-0,n_vertices,73
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000322288-0,n_vertices,69
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000322483-0,n_vertices,69
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000323531-0,n_vertices,111
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000338645-0,n_vertices,99
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000339047-0,n_vertices,99
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000339649-0,n_vertices,133
collinear_face,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000352650-0,n_vertices,217
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000210378-0,n_vertices,66
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000236371-0,n_vertices,153
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000237983-0,n_vertices,153
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000274179-0,n_vertices,101
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000283569-0,n_vertices,57
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000302160-0,n_vertices,107
collinear_face,Source B,10-260-596.city.json,10-260-596.city.json:NL.IMBAG.Pand.0518100000341672-0,n_vertices,154
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000210784-0,n_vertices,205
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000214461-0,n_vertices,43
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000217090-0,n_vertices,83
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000219895-0,n_vertices,92
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000224743-0,n_vertices,99
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000242282-0,n_vertices,116
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000286289-0,n_vertices,82
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000308700-0,n_vertices,33
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000315222-0,n_vertices,66
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000323868-0,n_vertices,50
collinear_face,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000328558-0,n_vertices,71
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000207260-0,n_vertices,129
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000228117-0,n_vertices,58
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000245718-0,n_vertices,122
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000300006-0,n_vertices,128
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000301498-0,n_vertices,66
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000315521-0,n_vertices,79
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000320438-0,n_vertices,31
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000321804-0,n_vertices,53
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000339953-0,n_vertices,95
collinear_face,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000347400-0,n_vertices,90
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000219753-0,n_vertices,82
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000230113-0,n_vertices,34
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000273169-0,n_vertices,229
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000273309-0,n_vertices,61
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000273782-0,n_vertices,167
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000275164-0,n_vertices,84
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000278542-0,n_vertices,35
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000282596-0,n_vertices,53
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000282804-0,n_vertices,52
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000284798-0,n_vertices,137
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000288408-0,n_vertices,92
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000297583-0,n_vertices,181
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000306228-0,n_vertices,70
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000307555-0,n_vertices,60
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000308980-0,n_vertices,231
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000335536-0,n_vertices,64
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000336377-0,n_vertices,47
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000337514-0,n_vertices,89
collinear_face,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000338508-0,n_vertices,383
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000206200-0,n_vertices,62
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000212639-0,n_vertices,126
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000214823-0,n_vertices,92
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000225423-0,n_vertices,120
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000233697-0,n_vertices,74
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000242080-0,n_vertices,75
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000286794-0,n_vertices,36
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000296231-0,n_vertices,45
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000316950-0,n_vertices,56
collinear_face,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000316962-0,n_vertices,39
collinear_face,Source B,10-260-606.city.json,10-260-606.city.json:NL.IMBAG.Pand.0518100000251735-0,n_vertices,93
collinear_face,Source B,10-260-606.city.json,10-260-606.city.json:NL.IMBAG.Pand.0518100000323431-0,n_vertices,149
collinear_face,Source B,10-262-568.city.json,10-262-568.city.json:NL.IMBAG.Pand.1783100000062737-0,n_vertices,142
collinear_face,Source B,10-262-570.city.json,10-262-570.city.json:NL.IMBAG.Pand.0518100000251868-0,n_vertices,43
collinear_face,Source B,10-262-570.city.json,10-262-570.city.json:NL.IMBAG.Pand.0518100000310597-0,n_vertices,21
collinear_face,Source B,10-262-570.city.json,10-262-570.city.json:NL.IMBAG.Pand.0518100000326841-0,n_vertices,36
collinear_face,Source B,10-262-570.city.json,10-262-570.city.json:NL.IMBAG.Pand.0518100000347383-0,n_vertices,15
collinear_face,Source B,10-262-586.city.json,10-262-586.city.json:NL.IMBAG.Pand.0518100000240595-0,n_vertices,128
collinear_face,Source B,10-262-586.city.json,10-262-586.city.json:NL.IMBAG.Pand.0518100000269121-0,n_vertices,789
collinear_face,Source B,10-262-586.city.json,10-262-586.city.json:NL.IMBAG.Pand.0518100000341525-0,n_vertices,75
collinear_face,Source B,10-262-586.city.json,10-262-586.city.json:NL.IMBAG.Pand.0518100000354587-0,n_vertices,41
collinear_face,Source B,10-262-588.city.json,10-262-588.city.json:NL.IMBAG.Pand.0518100000223687-0,n_vertices,77
collinear_face,Source B,10-262-588.city.json,10-262-588.city.json:NL.IMBAG.Pand.0518100000245195-0,n_vertices,44
collinear_face,Source B,10-262-588.city.json,10-262-588.city.json:NL.IMBAG.Pand.0518100000279020-0,n_vertices,59
collinear_face,Source B,10-262-588.city.json,10-262-588.city.json:NL.IMBAG.Pand.0518100000296203-0,n_vertices,67
collinear_face,Source B,10-262-588.city.json,10-262-588.city.json:NL.IMBAG.Pand.0518100000307886-0,n_vertices,71
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000208224-0,n_vertices,48
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000218438-0,n_vertices,129
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000220400-0,n_vertices,27
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000230517-0,n_vertices,88
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000235872-0,n_vertices,65
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000273532-0,n_vertices,189
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000279950-0,n_vertices,60
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000281316-0,n_vertices,90
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000281530-0,n_vertices,124
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000290621-0,n_vertices,90
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000303480-0,n_vertices,125
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000324371-0,n_vertices,49
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000338138-0,n_vertices,121
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000338452-0,n_vertices,31
collinear_face,Source B,10-262-590.city.json,10-262-590.city.json:NL.IMBAG.Pand.0518100000338484-0,n_vertices,43
collinear_face,Source B,10-262-596.city.json,10-262-596.city.json:NL.IMBAG.Pand.0518100001640602-0,n_vertices,2403
collinear_face,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000244984-0,n_vertices,494
collinear_face,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000286691-0,n_vertices,810
collinear_face,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000307849-0,n_vertices,212
collinear_face,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000352942-0,n_vertices,197
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000212656-0,n_vertices,59
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000218435-0,n_vertices,148
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000222102-0,n_vertices,110
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000227643-0,n_vertices,190
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000230426-0,n_vertices,62
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000271573-0,n_vertices,79
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000273995-0,n_vertices,373
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000279819-0,n_vertices,144
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000282190-0,n_vertices,40
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000302239-0,n_vertices,116
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000319725-0,n_vertices,31
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000321948-0,n_vertices,204
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000326861-0,n_vertices,189
collinear_face,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000337110-0,n_vertices,73
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000206101-0,n_vertices,69
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000218614-0,n_vertices,116
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000219391-0,n_vertices,200
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000219412-0,n_vertices,42
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000219808-0,n_vertices,81
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000220124-0,n_vertices,43
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000222554-0,n_vertices,196
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000223195-0,n_vertices,82
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000223196-0,n_vertices,73
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000228804-0,n_vertices,211
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000231087-0,n_vertices,57
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000233123-0,n_vertices,45
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000233593-0,n_vertices,88
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000235086-0,n_vertices,20
collinear_face,Source B,10-262-602.city.json,10-262-602.city.json:NL.IMBAG.Pand.0518100000235711-0,n_vertices,60
